STRUCTURE,STRUCTURE_ID,ACTION,FREQ,REF_AREA,INDICATOR,SEX,AGE,URBANISATION,UNIT_MEASURE,COMP_BREAKDOWN_1,COMP_BREAKDOWN_2,COMP_BREAKDOWN_3,TIME_PERIOD,AGG_METHOD,UNIT_TYPE,DATABASE_ID,TIME_FORMAT,UNIT_MULT,DATA_SOURCE,OBS_CONF,OBS_VALUE,OBS_STATUS,FREQ_LABEL,REF_AREA_LABEL,INDICATOR_LABEL,SEX_LABEL,AGE_LABEL,URBANISATION_LABEL,UNIT_MEASURE_LABEL,COMP_BREAKDOWN_1_LABEL,COMP_BREAKDOWN_2_LABEL,COMP_BREAKDOWN_3_LABEL,AGG_METHOD_LABEL,UNIT_TYPE_LABEL,DATABASE_ID_LABEL,TIME_FORMAT_LABEL,UNIT_MULT_LABEL,OBS_STATUS_LABEL,OBS_CONF_LABEL
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GEO,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.52989356964827,A,Annual,Georgia,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GHA,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.42519968003035,A,Annual,Ghana,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GIN,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.32352608814836,A,Annual,Guinea,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GMB,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.35997624322772,A,Annual,"Gambia, The",AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GNB,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.26489874348044,A,Annual,Guinea-Bissau,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GRC,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.58197875320911,A,Annual,Greece,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GTM,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.39010570943356,A,Annual,Guatemala,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,GUY,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.42417997121811,A,Annual,Guyana,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HKG,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.70056740939617,A,Annual,"Hong Kong SAR, China",AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HND,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.34181183204055,A,Annual,Honduras,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HRV,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.58169589936733,A,Annual,Croatia,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HTI,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.2682539857924,A,Annual,Haiti,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,HUN,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.5629620552063,A,Annual,Hungary,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IDN,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.51630328595638,A,Annual,Indonesia,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IND,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.49250310659409,A,Annual,India,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRL,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.69312816858292,A,Annual,Ireland,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRN,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.37832589447498,A,Annual,"Iran, Islamic Rep.",AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,IRQ,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.26983634382486,A,Annual,Iraq,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISL,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.70010085403919,A,Annual,Iceland,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ISR,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.72547018527985,A,Annual,Israel,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,ITA,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.62072303891182,A,Annual,Italy,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JAM,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.4337519928813,A,Annual,Jamaica,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JOR,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.48283123970032,A,Annual,Jordan,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,JPN,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.73315840959549,A,Annual,Japan,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KAZ,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.55238711833954,A,Annual,Kazakhstan,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KEN,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.4451921209693,A,Annual,Kenya,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KGZ,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.42584180086851,A,Annual,Kyrgyz Republic,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KHM,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.36996492743492,A,Annual,Cambodia,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KOR,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.72657443583012,A,Annual,"Korea, Rep.",AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,KWT,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.46133247762918,A,Annual,Kuwait,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LAO,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.33049231767654,A,Annual,Lao PDR,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBN,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.41784849762917,A,Annual,Lebanon,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBR,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.3702549636364,A,Annual,Liberia,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LBY,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.24497598037124,A,Annual,Libya,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LCA,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.37418670207262,A,Annual,St. Lucia,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LIC,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.3224417756532,A,Annual,Low income,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LKA,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.4360671415925,A,Annual,Sri Lanka,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LSO,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.35535870492458,A,Annual,Lesotho,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LTU,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.664883852005,A,Annual,Lithuania,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LUX,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.73527117073536,A,Annual,Luxembourg,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,LVA,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.63239780068398,A,Annual,Latvia,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MAR,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.42911085486412,A,Annual,Morocco,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDA,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.4806292578578,A,Annual,Moldova,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MDG,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.30544988438487,A,Annual,Madagascar,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MEX,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.53204418718815,A,Annual,Mexico,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MKD,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.48198603093624,A,Annual,North Macedonia,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLI,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.29614645242691,A,Annual,Mali,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MLT,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.65920133888721,A,Annual,Malta,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MMR,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.32747298851609,A,Annual,Myanmar,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNE,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.50369333475828,A,Annual,Montenegro,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MNG,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.48437660932541,A,Annual,Mongolia,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MOZ,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.25736496224999,A,Annual,Mozambique,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MRT,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.23290100693703,A,Annual,Mauritania,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MUS,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.52511297166348,A,Annual,Mauritius,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MWI,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.34004744514823,A,Annual,Malawi,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,MYS,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.63202629983425,A,Annual,Malaysia,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
datastructure,WB.DATA360:DS_DATA360(1.3),I,A,NAM,IMF_AI_AIPI_IX,_Z,_Z,_Z,0_TO_1,_Z,_Z,_Z,2023,MEAN,IX,IMF_AI,602,0,IMF_AI,PU,0.41961172968149,A,Annual,Namibia,AI Preparedness Index (AIPI),Not applicable,Not applicable,Not applicable,0-1 scale,Not Applicable,Not Applicable,Not Applicable,Mean,Index,Artificial Intelligence (AI) Preparedness Index,CCYY,Units,Normal value,Public
