id_emprestimo,id_cliente,valor,taxa_juros,data_contratacao,status
595,1610,30235,0.036,2023-01-23,quitado
596,4566,18236,0.029,2023-09-06,ativo
597,4769,28083,0.015,2020-03-22,ativo
598,1659,10659,0.022,2023-12-07,quitado
599,92,25370,0.012,2020-01-25,ativo
600,4298,44641,0.021,2022-12-22,ativo
601,2485,9982,0.023,2021-05-14,quitado
602,1750,13364,0.037,2022-09-06,quitado
603,1755,7491,0.017,2023-02-06,inadimplente
604,4436,5647,0.016,2020-09-17,inadimplente
605,1192,5456,0.029,2020-05-28,inadimplente
606,1350,17191,0.035,2022-04-26,inadimplente
607,2964,15768,0.043,2022-04-12,ativo
608,3538,3812,0.045,2022-03-19,ativo
609,1578,45017,0.039,2022-02-04,quitado
610,3685,40743,0.043,2021-04-05,inadimplente
611,1044,32415,0.035,2022-11-09,quitado
612,1289,16816,0.034,2021-08-12,quitado
613,615,29360,0.034,2022-05-04,ativo
614,4602,6560,0.038,2020-10-25,inadimplente
615,328,25216,0.021,2021-07-29,quitado
616,2798,20889,0.043,2023-05-24,quitado
617,2525,31796,0.03,2022-03-01,inadimplente
618,4830,46563,0.032,2023-10-29,inadimplente
619,4910,44319,0.041,2020-10-08,quitado
620,2762,6962,0.038,2021-12-02,inadimplente
621,4236,41394,0.035,2021-05-30,inadimplente
622,2198,18776,0.045,2023-05-02,inadimplente
623,1867,21516,0.047,2021-10-25,ativo
624,4637,13534,0.024,2021-09-19,ativo
625,2745,34926,0.037,2021-07-24,quitado
626,4897,28777,0.037,2021-01-20,inadimplente
627,1141,46110,0.022,2023-11-08,inadimplente
628,2962,47702,0.032,2021-10-19,ativo
629,3791,39125,0.031,2020-08-28,inadimplente
630,2388,42850,0.02,2023-05-09,inadimplente
631,2764,12998,0.045,2022-10-14,quitado
632,2013,26665,0.029,2021-07-08,inadimplente
633,3761,36219,0.024,2021-06-05,inadimplente
634,591,17550,0.015,2022-02-10,inadimplente
635,3221,1214,0.013,2021-06-05,quitado
636,3726,37087,0.033,2021-07-21,inadimplente
637,4649,28557,0.018,2020-04-14,quitado
638,4011,40011,0.014,2022-06-14,quitado
639,2566,8827,0.016,2020-09-08,quitado
640,447,3689,0.044,2021-07-22,ativo
641,4494,36076,0.021,2020-07-15,inadimplente
642,3468,14427,0.012,2023-09-14,inadimplente
643,491,1645,0.014,2023-07-02,inadimplente
644,2271,19624,0.027,2021-04-17,ativo
645,4946,38395,0.04,2023-02-05,quitado
646,1937,10942,0.011,2023-04-11,quitado
647,1802,12261,0.042,2022-02-23,ativo
648,4438,41389,0.011,2020-11-24,ativo
649,4680,49526,0.035,2021-07-06,quitado
650,1021,7270,0.02,2022-04-12,ativo
651,1983,31114,0.034,2020-12-21,ativo
652,2290,8037,0.01,2023-10-06,quitado
653,3566,38987,0.044,2022-03-02,quitado
654,1749,16216,0.014,2020-06-16,quitado
655,3639,30001,0.016,2022-02-26,inadimplente
656,3115,2509,0.032,2021-07-10,ativo
657,4027,29616,0.042,2022-12-09,quitado
658,2639,2357,0.03,2023-06-14,quitado
659,3623,40751,0.018,2020-10-22,inadimplente
660,634,40384,0.043,2023-10-31,quitado
661,1380,27476,0.018,2021-10-05,quitado
662,3319,18966,0.02,2021-08-18,ativo
663,3109,40350,0.045,2020-02-19,inadimplente
664,4615,16995,0.036,2020-05-12,quitado
665,180,26484,0.033,2022-01-06,quitado
666,168,33175,0.027,2022-07-01,quitado
667,733,29662,0.02,2021-04-13,quitado
668,3004,18030,0.029,2020-12-11,ativo
669,4797,43271,0.031,2022-12-23,ativo
670,298,25998,0.025,2021-04-13,ativo
671,1301,7054,0.035,2023-02-06,ativo
672,2052,6194,0.031,2021-06-06,quitado
673,1221,20212,0.016,2022-06-11,quitado
674,1524,16013,0.026,2020-12-07,inadimplente
675,548,16192,0.045,2023-06-25,ativo
676,4691,43901,0.041,2020-12-26,quitado
677,4489,31818,0.048,2020-12-09,ativo
678,141,13804,0.034,2020-06-06,ativo
679,832,18632,0.043,2021-01-01,inadimplente
680,1017,31312,0.032,2022-01-25,inadimplente
681,1466,11008,0.031,2021-01-17,ativo
682,72,22330,0.044,2021-07-11,inadimplente
683,170,33827,0.03,2020-04-26,quitado
684,1106,11944,0.012,2020-11-15,ativo
685,1982,40909,0.043,2023-03-21,quitado
686,3789,17108,0.028,2023-12-25,ativo
687,2034,11622,0.036,2020-03-27,ativo
688,3092,9906,0.01,2022-08-01,inadimplente
689,4014,45402,0.04,2023-02-01,inadimplente
690,3309,35409,0.029,2023-08-18,inadimplente
691,2900,40683,0.033,2022-04-09,quitado
692,4289,27717,0.017,2022-10-20,ativo
693,299,14558,0.013,2022-01-22,quitado
694,947,40609,0.046,2022-02-22,quitado
695,2454,25485,0.011,2022-09-24,ativo
696,132,15127,0.027,2023-07-31,ativo
697,3686,39694,0.042,2020-10-13,inadimplente
698,2474,26975,0.02,2020-02-03,ativo
699,3597,17575,0.029,2022-08-13,inadimplente
700,3811,25351,0.045,2022-08-06,ativo
701,3407,4365,0.02,2020-10-25,inadimplente
702,830,20360,0.025,2021-12-18,quitado
703,3167,43823,0.045,2020-06-08,inadimplente
704,2409,24250,0.043,2023-02-03,quitado
705,332,32421,0.013,2021-11-09,ativo
706,2543,34208,0.017,2020-07-26,ativo
707,4601,18669,0.012,2022-11-09,ativo
708,4269,25331,0.011,2022-04-06,quitado
709,3771,23736,0.035,2021-08-06,quitado
710,418,34881,0.033,2022-06-16,quitado
711,3551,34683,0.011,2023-01-27,inadimplente
712,4640,34157,0.013,2020-11-10,quitado
713,2705,44294,0.039,2024-02-07,inadimplente
714,2189,10434,0.016,2021-02-06,ativo
715,3145,19072,0.026,2020-03-26,ativo
716,2482,1793,0.048,2021-02-02,quitado
717,4664,13691,0.027,2020-11-06,quitado
718,4482,38236,0.02,2021-03-07,ativo
719,543,11708,0.044,2021-06-27,inadimplente
720,3954,5331,0.019,2020-12-05,inadimplente
721,4043,8486,0.013,2022-07-30,quitado
722,3049,31731,0.048,2021-06-12,inadimplente
723,4576,36908,0.046,2021-11-08,inadimplente
724,2675,35518,0.016,2023-10-28,inadimplente
725,4832,35081,0.037,2023-05-01,ativo
726,1854,2456,0.027,2021-07-11,quitado
727,4169,20698,0.03,2024-01-23,quitado
728,421,39777,0.022,2021-06-11,ativo
729,1213,37373,0.019,2021-03-24,ativo
730,3804,11043,0.047,2023-11-29,inadimplente
731,4144,24789,0.027,2022-03-29,quitado
732,4642,22706,0.022,2021-05-11,ativo
733,3942,44442,0.013,2021-10-04,ativo
734,3569,27602,0.043,2020-11-11,quitado
735,3877,3005,0.023,2022-01-28,ativo
736,2524,16445,0.029,2022-10-04,quitado
737,4821,15026,0.026,2021-04-26,quitado
738,1993,41014,0.042,2021-11-19,ativo
739,4899,22439,0.034,2020-06-18,ativo
740,673,6394,0.042,2020-01-18,ativo
741,4427,29084,0.03,2020-07-08,inadimplente
742,1245,4365,0.01,2020-12-29,ativo
743,1094,20098,0.049,2022-01-21,inadimplente
744,2927,44650,0.033,2020-03-23,ativo
745,2538,22636,0.014,2023-04-08,ativo
746,324,41262,0.01,2021-01-28,ativo
747,3202,33136,0.014,2023-04-30,quitado
748,4310,5697,0.043,2021-08-05,ativo
749,533,31299,0.034,2021-06-16,ativo
750,4218,7299,0.03,2021-04-03,inadimplente
751,2325,3099,0.026,2021-11-24,inadimplente
752,1334,46541,0.029,2022-07-15,quitado
753,4169,21080,0.022,2023-12-16,quitado
754,3425,16409,0.042,2021-09-25,inadimplente
755,2676,14798,0.02,2020-10-31,inadimplente
756,1272,3411,0.013,2023-04-18,ativo
757,1210,8056,0.05,2020-09-15,ativo
758,602,19512,0.041,2023-11-09,quitado
759,4746,16679,0.039,2022-06-10,quitado
760,1005,43225,0.037,2023-10-07,inadimplente
761,4815,20827,0.047,2021-03-05,quitado
762,278,24868,0.016,2021-01-27,quitado
763,542,4205,0.011,2021-05-31,quitado
764,1529,33611,0.029,2022-03-25,inadimplente
765,2651,30465,0.015,2021-10-31,inadimplente
766,3460,44149,0.023,2023-03-06,inadimplente
767,1508,1487,0.045,2020-12-02,quitado
768,3407,7109,0.029,2021-11-16,ativo
769,345,10197,0.02,2023-05-21,quitado
770,2277,14255,0.039,2022-05-05,ativo
771,76,42388,0.024,2021-12-03,inadimplente
772,3056,23097,0.01,2022-09-15,inadimplente
773,1653,14832,0.016,2023-10-25,inadimplente
774,4137,18920,0.031,2022-12-18,inadimplente
775,1612,29504,0.041,2024-02-06,ativo
776,3727,48127,0.034,2021-08-17,inadimplente
777,3740,3917,0.021,2020-02-06,quitado
778,4828,42093,0.049,2020-05-08,quitado
779,3419,31378,0.047,2023-05-31,inadimplente
780,1892,21655,0.043,2021-04-01,quitado
781,2169,20679,0.046,2020-03-20,ativo
782,4748,17655,0.026,2020-01-09,inadimplente
783,1878,3657,0.019,2022-07-09,ativo
784,3253,1147,0.027,2020-06-04,quitado
785,4385,36818,0.048,2020-02-03,inadimplente
786,2509,40337,0.037,2022-10-14,inadimplente
787,1749,36002,0.036,2021-08-11,ativo
788,1924,26495,0.032,2021-11-03,ativo
789,4466,43998,0.018,2023-11-04,quitado
790,653,22546,0.036,2022-09-09,ativo
791,815,9511,0.047,2024-02-06,quitado
792,1385,44087,0.022,2021-06-10,quitado
793,1326,28947,0.018,2020-12-01,quitado
794,800,19925,0.022,2023-01-15,inadimplente
795,4495,42878,0.013,2020-11-14,ativo
796,28,16699,0.013,2021-07-07,ativo
797,929,30575,0.024,2022-10-21,inadimplente
798,3812,34474,0.015,2023-09-30,inadimplente
799,2280,6457,0.024,2020-07-07,quitado
800,1446,26420,0.042,2023-01-21,quitado
801,150,41654,0.042,2020-06-25,ativo
802,1330,10555,0.024,2022-12-05,inadimplente
803,4382,13725,0.029,2023-07-17,quitado
804,245,23294,0.044,2022-06-04,ativo
805,4198,27375,0.018,2021-01-24,inadimplente
806,3961,39427,0.04,2020-05-17,inadimplente
807,1858,44058,0.047,2022-10-09,inadimplente
808,3751,26380,0.023,2022-01-25,ativo
809,344,3384,0.028,2020-01-08,inadimplente
810,2912,2122,0.05,2022-02-01,inadimplente
811,2775,28232,0.04,2020-01-16,quitado
812,3797,6585,0.015,2020-07-15,inadimplente
813,4265,37792,0.041,2023-04-29,ativo
814,3879,33397,0.032,2023-02-03,inadimplente
815,2792,8848,0.035,2020-03-07,inadimplente
816,2598,17124,0.022,2022-05-21,quitado
817,319,7984,0.012,2021-09-06,inadimplente
818,1122,46606,0.02,2022-02-16,ativo
819,2300,23278,0.044,2020-06-01,inadimplente
820,2981,5922,0.03,2021-09-06,quitado
821,187,2713,0.049,2021-11-02,ativo
822,763,10006,0.047,2023-05-19,inadimplente
823,821,24758,0.015,2021-06-25,quitado
824,2608,9108,0.017,2021-03-10,inadimplente
825,646,16172,0.012,2021-09-29,inadimplente
826,4435,6220,0.042,2023-01-29,inadimplente
827,4474,20477,0.046,2023-09-09,quitado
828,823,27453,0.04,2020-03-24,quitado
829,3443,7092,0.036,2021-07-05,inadimplente
830,427,9971,0.013,2023-04-19,ativo
831,876,32259,0.012,2022-01-09,quitado
832,4440,8005,0.021,2023-04-25,inadimplente
833,2029,6374,0.023,2021-01-14,inadimplente
834,4662,46920,0.045,2023-07-15,ativo
835,3853,15314,0.039,2020-09-16,ativo
836,4176,16636,0.05,2020-01-11,inadimplente
837,4285,18911,0.033,2024-02-03,ativo
838,4036,36885,0.02,2022-05-30,ativo
839,3183,13613,0.043,2021-08-22,quitado
840,1116,27510,0.049,2022-04-22,inadimplente
841,2357,18652,0.02,2020-09-12,inadimplente
842,3443,17711,0.036,2022-10-16,ativo
843,939,27577,0.034,2021-06-02,inadimplente
844,1051,38789,0.017,2023-08-05,inadimplente
845,983,44976,0.02,2023-12-27,ativo
846,1892,17383,0.04,2024-02-06,ativo
847,3234,9713,0.049,2021-07-20,ativo
848,4707,1184,0.036,2024-01-08,ativo
849,113,28089,0.014,2021-02-26,quitado
850,1183,10632,0.039,2020-09-09,quitado
851,2664,27943,0.025,2022-11-28,inadimplente
852,2254,30059,0.037,2023-07-24,ativo
853,1694,26507,0.024,2023-09-25,inadimplente
854,1989,33106,0.03,2021-07-14,quitado
855,401,17522,0.01,2022-08-07,ativo
856,504,4905,0.04,2022-12-09,quitado
857,1670,28092,0.014,2021-08-11,ativo
858,2322,19306,0.017,2020-01-29,quitado
859,4339,5279,0.033,2021-12-13,quitado
860,1838,30448,0.018,2021-07-18,quitado
861,3200,18671,0.016,2021-03-27,quitado
862,1094,2123,0.041,2023-08-14,quitado
863,3151,15344,0.049,2023-02-03,inadimplente
864,1186,8197,0.021,2022-01-29,inadimplente
865,2088,46213,0.014,2023-09-10,inadimplente
866,2542,49916,0.026,2020-05-08,inadimplente
867,878,16808,0.046,2021-05-31,ativo
868,4555,41212,0.033,2022-12-21,ativo
869,4072,35624,0.01,2020-02-10,quitado
870,4538,28507,0.033,2020-01-03,quitado
871,1585,13279,0.014,2021-09-19,inadimplente
872,3481,17460,0.038,2021-07-10,inadimplente
873,1635,42212,0.026,2023-05-17,inadimplente
874,4621,24388,0.014,2022-08-24,inadimplente
875,1608,17048,0.023,2021-11-19,quitado
876,3862,16805,0.031,2022-10-06,ativo
877,3530,37859,0.011,2020-06-05,ativo
878,4630,9978,0.019,2020-03-30,ativo
879,3827,28024,0.031,2020-05-28,ativo
880,4494,29919,0.039,2021-03-28,inadimplente
881,1758,15317,0.025,2020-03-15,quitado
882,96,39502,0.026,2021-07-28,inadimplente
883,4823,30480,0.046,2020-07-10,quitado
884,1940,41093,0.015,2021-05-27,inadimplente
885,4399,49917,0.035,2021-05-08,ativo
886,3900,46154,0.021,2020-12-08,inadimplente
887,53,33083,0.043,2021-03-19,quitado
888,2710,7559,0.014,2023-04-08,ativo
889,4716,19197,0.01,2023-11-27,quitado
890,2924,30645,0.032,2020-12-02,ativo
891,799,42104,0.033,2023-09-28,quitado
892,1578,12276,0.043,2021-04-24,inadimplente
893,371,49001,0.017,2021-03-04,ativo
894,1087,20333,0.028,2023-09-17,quitado
895,1849,41543,0.015,2020-08-29,inadimplente
896,1673,25028,0.035,2021-09-05,inadimplente
897,3538,11087,0.038,2020-11-21,quitado
898,3098,1499,0.017,2020-03-12,inadimplente
899,1435,45855,0.044,2022-05-10,ativo
900,695,11324,0.018,2020-11-10,quitado
901,889,29483,0.019,2020-12-06,quitado
902,4262,47774,0.032,2023-10-18,inadimplente
903,4848,39379,0.049,2022-07-16,ativo
904,4869,35920,0.036,2021-03-17,quitado
905,3481,12281,0.034,2022-06-30,quitado
906,2587,18054,0.034,2020-02-11,ativo
907,3325,20368,0.025,2023-01-01,quitado
908,746,39102,0.015,2023-11-23,ativo
909,441,16056,0.039,2022-12-28,ativo
910,4589,32412,0.026,2023-08-23,inadimplente
911,1108,4462,0.031,2023-01-08,ativo
912,1036,16760,0.046,2022-11-07,inadimplente
913,4454,5860,0.02,2023-02-05,ativo
914,2779,35411,0.032,2021-06-15,quitado
915,2721,36973,0.015,2020-12-31,ativo
916,3504,33145,0.044,2021-02-24,ativo
917,1807,46794,0.035,2022-11-26,ativo
918,3624,5681,0.027,2023-07-22,inadimplente
919,657,49348,0.04,2022-08-01,ativo
920,2264,23130,0.011,2020-01-24,ativo
921,199,48388,0.011,2021-10-22,ativo
922,4800,6312,0.013,2021-01-24,quitado
923,805,29768,0.041,2023-01-08,inadimplente
924,3044,4751,0.041,2023-05-23,ativo
925,1227,24156,0.023,2023-10-08,ativo
926,4129,43310,0.022,2021-08-21,quitado
927,1305,6573,0.032,2020-10-29,inadimplente
928,4722,36390,0.029,2022-10-02,inadimplente
929,628,10868,0.017,2021-08-14,inadimplente
930,348,21585,0.025,2020-03-23,inadimplente
931,3561,31625,0.011,2023-05-12,ativo
932,23,44387,0.02,2021-05-18,quitado
933,2830,42724,0.024,2022-01-10,inadimplente
934,4227,19027,0.031,2022-04-09,quitado
935,4613,9057,0.019,2020-11-01,quitado
936,4192,15932,0.05,2022-01-26,inadimplente
937,402,24999,0.022,2020-12-14,inadimplente
938,3075,48815,0.012,2024-01-02,ativo
939,3849,4475,0.026,2021-05-07,quitado
940,4933,41252,0.032,2023-06-19,quitado
941,140,41920,0.041,2022-12-12,ativo
942,1031,5228,0.012,2020-04-06,ativo
943,3209,17568,0.043,2020-09-11,inadimplente
944,4336,49398,0.01,2023-07-05,inadimplente
945,2119,43190,0.017,2022-08-28,quitado
946,2040,34794,0.018,2024-01-10,ativo
947,4329,43450,0.013,2021-07-02,ativo
948,1269,45105,0.013,2023-11-27,quitado
949,2418,48578,0.017,2023-03-16,inadimplente
950,2520,27715,0.022,2020-02-12,ativo
951,3439,47988,0.015,2024-01-19,inadimplente
952,4329,29238,0.019,2021-09-26,quitado
953,674,31275,0.045,2022-03-10,quitado
954,3194,11267,0.024,2022-02-04,quitado
955,347,13228,0.026,2021-04-14,inadimplente
956,3024,23277,0.032,2021-01-17,quitado
957,1571,48791,0.011,2020-06-22,quitado
958,3091,21167,0.026,2021-07-27,quitado
959,4203,38729,0.048,2022-12-22,inadimplente
960,185,15802,0.039,2022-01-24,ativo
961,4556,46705,0.03,2020-12-31,quitado
962,2717,48546,0.049,2022-08-11,inadimplente
963,505,45150,0.038,2020-03-17,quitado
964,472,20095,0.02,2021-03-18,ativo
965,2909,13735,0.043,2021-06-11,inadimplente
966,2582,47457,0.015,2024-01-31,ativo
967,1159,7696,0.014,2023-12-27,inadimplente
968,3726,35485,0.029,2020-09-10,inadimplente
969,396,40744,0.049,2021-05-08,inadimplente
970,749,42344,0.037,2022-10-05,ativo
971,1104,27541,0.036,2021-04-07,ativo
972,3332,3277,0.039,2020-06-20,inadimplente
973,4137,33549,0.04,2021-11-01,quitado
974,781,31258,0.048,2022-04-13,inadimplente
975,4297,1549,0.01,2021-01-13,ativo
976,218,2926,0.033,2021-11-16,quitado
977,918,37027,0.015,2023-05-08,inadimplente
978,108,17016,0.038,2021-11-14,quitado
979,4075,18294,0.039,2023-05-05,ativo
980,3404,1201,0.045,2023-10-24,ativo
981,3210,25111,0.034,2021-12-09,ativo
982,475,5997,0.022,2020-05-25,ativo
983,4309,42896,0.041,2021-08-10,ativo
984,4418,20152,0.019,2022-03-24,inadimplente
985,3911,23475,0.044,2023-04-16,ativo
986,3337,13760,0.017,2024-01-20,ativo
987,1767,40752,0.034,2020-10-29,ativo
988,1968,30575,0.021,2021-11-22,quitado
989,629,7044,0.02,2020-03-15,inadimplente
990,2409,9523,0.031,2022-04-14,inadimplente
991,352,25040,0.035,2021-11-22,ativo
992,4034,26919,0.027,2020-04-04,inadimplente
993,787,8635,0.04,2022-05-23,ativo
994,346,13644,0.045,2020-04-23,inadimplente
995,1665,24679,0.026,2023-05-29,ativo
996,224,26315,0.016,2022-07-22,ativo
997,2625,49834,0.019,2020-12-25,ativo
998,2081,23317,0.024,2022-05-30,inadimplente
999,4508,13019,0.027,2020-08-10,quitado
1000,3976,28818,0.041,2023-08-12,ativo
1001,1728,35373,0.043,2021-08-17,inadimplente
1002,331,8590,0.02,2023-02-09,ativo
1003,4324,30322,0.041,2021-12-02,quitado
1004,1945,32253,0.045,2023-01-31,inadimplente
1005,4331,9945,0.026,2021-03-10,ativo
1006,3067,41272,0.039,2020-04-19,ativo
1007,3036,30591,0.038,2020-02-06,inadimplente
1008,390,34252,0.025,2023-03-02,inadimplente
1009,532,19962,0.021,2021-01-07,ativo
1010,3712,17727,0.033,2020-12-05,quitado
1011,4898,47279,0.033,2023-07-05,quitado
1012,4692,25632,0.045,2023-09-07,quitado
1013,4528,43057,0.034,2023-05-14,inadimplente
1014,3738,6875,0.046,2021-08-28,ativo
1015,4385,24998,0.033,2023-07-28,inadimplente
1016,2034,10629,0.023,2020-07-29,quitado
1017,175,33796,0.045,2023-03-12,inadimplente
1018,1593,12476,0.046,2020-08-09,ativo
1019,1828,20295,0.041,2022-05-30,quitado
1020,4620,37690,0.048,2020-04-22,quitado
1021,189,37563,0.029,2022-03-26,inadimplente
1022,965,30961,0.041,2020-03-03,inadimplente
1023,3621,12397,0.04,2021-09-25,inadimplente
1024,1869,35078,0.034,2021-10-29,inadimplente
1025,4935,24711,0.036,2022-12-01,ativo
1026,4597,2146,0.043,2021-08-06,ativo
1027,2824,27704,0.045,2020-08-29,ativo
1028,4639,40977,0.027,2020-03-02,inadimplente
1029,1207,27622,0.034,2022-01-04,inadimplente
1030,1202,29452,0.036,2020-07-10,inadimplente
1031,3133,38546,0.025,2022-04-13,inadimplente
1032,597,15197,0.011,2022-09-13,quitado
1033,805,45040,0.043,2020-10-25,ativo
1034,4330,21558,0.033,2020-09-03,quitado
1035,1574,18501,0.026,2020-11-01,ativo
1036,4814,21364,0.044,2021-07-10,inadimplente
1037,333,2930,0.043,2020-12-02,quitado
1038,1833,1064,0.01,2022-11-18,quitado
1039,4919,26603,0.046,2022-03-08,ativo
1040,452,8653,0.043,2022-03-03,inadimplente
1041,1656,5918,0.013,2021-01-30,inadimplente
1042,2744,2670,0.012,2020-05-15,quitado
1043,4324,4669,0.034,2021-07-25,ativo
1044,2401,42278,0.034,2021-10-20,ativo
1045,3713,27724,0.041,2023-07-13,inadimplente
1046,1605,39172,0.048,2023-08-07,quitado
1047,1177,4296,0.039,2021-03-27,inadimplente
1048,2293,18702,0.011,2022-10-11,quitado
1049,3627,40245,0.021,2020-11-28,ativo
1050,3679,10157,0.039,2022-04-23,inadimplente
1051,1066,40079,0.015,2020-02-09,inadimplente
1052,755,49880,0.045,2024-01-24,inadimplente
1053,3885,26196,0.047,2020-11-25,inadimplente
1054,4930,5377,0.041,2021-06-23,ativo
1055,3255,35339,0.037,2021-06-22,ativo
1056,1600,14004,0.018,2021-04-20,ativo
1057,1087,21591,0.024,2020-12-16,ativo
1058,2825,27300,0.014,2023-01-20,ativo
1059,3804,1697,0.018,2020-12-02,inadimplente
1060,833,6150,0.034,2020-01-01,quitado
1061,923,15343,0.04,2021-05-02,inadimplente
1062,2604,9674,0.029,2023-01-23,inadimplente
1063,2826,25640,0.015,2021-03-22,quitado
1064,609,44769,0.032,2021-09-20,quitado
1065,4855,4223,0.039,2020-12-11,inadimplente
1066,2647,4131,0.016,2022-03-21,quitado
1067,4181,3818,0.049,2020-07-12,quitado
1068,2257,19662,0.05,2021-04-29,quitado
1069,1679,45698,0.02,2020-07-27,quitado
1070,3854,36008,0.014,2020-10-17,quitado
1071,4094,44730,0.031,2021-01-17,ativo
1072,115,11582,0.036,2022-10-03,inadimplente
1073,4393,12953,0.014,2021-01-31,quitado
1074,4256,28516,0.017,2023-01-23,quitado
1075,4025,48921,0.037,2022-06-15,ativo
1076,3490,16180,0.045,2023-01-09,ativo
1077,942,34770,0.017,2023-10-27,quitado
1078,3346,2910,0.024,2023-03-18,quitado
1079,188,33297,0.041,2023-04-20,inadimplente
1080,3512,27396,0.037,2020-08-31,quitado
1081,3919,46882,0.012,2022-10-13,ativo
1082,3319,34965,0.041,2020-10-27,ativo
1083,2991,1147,0.025,2020-10-21,ativo
1084,1401,12825,0.019,2021-12-16,quitado
1085,1305,6648,0.05,2023-10-22,inadimplente
1086,2999,1972,0.041,2023-01-09,quitado
1087,860,46006,0.021,2023-03-12,ativo
1088,597,35264,0.036,2020-12-22,ativo
1089,4675,10092,0.023,2022-03-25,quitado
1090,4868,3584,0.032,2022-12-30,inadimplente
1091,2200,16415,0.027,2023-06-01,inadimplente
1092,2366,36830,0.045,2020-11-20,ativo
1093,310,22684,0.042,2023-05-24,inadimplente
1094,1883,44405,0.044,2022-06-06,inadimplente
1095,4901,47972,0.038,2022-11-05,quitado
1096,1065,20538,0.045,2021-11-22,inadimplente
1097,4995,34567,0.032,2020-05-15,inadimplente
1098,689,19583,0.024,2023-07-06,inadimplente
1099,4158,31007,0.048,2020-03-14,inadimplente
1100,3616,7007,0.024,2021-01-01,ativo
1101,4457,27322,0.028,2022-09-05,ativo
1102,4418,44039,0.017,2023-06-14,quitado
1103,2252,25933,0.041,2023-06-11,ativo
1104,3780,33433,0.034,2022-10-05,quitado
1105,4440,10824,0.044,2023-03-22,quitado
1106,4144,33586,0.039,2020-11-11,ativo
1107,2623,34824,0.033,2022-10-08,inadimplente
1108,313,43159,0.031,2023-10-27,inadimplente
1109,6,27122,0.036,2023-10-29,inadimplente
1110,1946,25161,0.012,2021-07-05,ativo
1111,2953,26569,0.025,2023-06-22,quitado
