id_pagamento,id_emprestimo,valor_pago,data_pagamento
3617,616,7566,2021-03-02
3618,1285,4877,2020-12-24
3619,4995,7676,2022-11-24
3620,69,3754,2021-02-08
3621,339,9335,2020-10-06
3622,4352,3675,2021-11-24
3623,4578,271,2023-06-24
3624,2833,4434,2021-11-10
3625,4348,7671,2023-07-04
3626,4699,929,2021-12-09
3627,4375,4241,2021-06-30
3628,2089,7023,2022-03-14
3629,4418,6379,2022-12-25
3630,1110,6538,2020-10-01
3631,1498,1837,2021-08-18
3632,576,8463,2020-07-31
3633,3460,7122,2022-09-28
3634,2439,1119,2022-03-18
3635,4964,9669,2023-02-01
3636,2488,3846,2020-07-20
3637,4352,8370,2023-07-14
3638,71,3667,2022-11-29
3639,4293,3034,2022-04-16
3640,1976,7389,2021-01-05
3641,1039,7052,2023-05-14
3642,4322,8334,2020-07-18
3643,2354,1515,2022-04-15
3644,2622,8172,2023-06-12
3645,807,4049,2022-11-18
3646,1641,1475,2022-01-03
3647,1369,2156,2023-02-04
3648,2771,6552,2021-03-09
3649,2213,8072,2021-12-17
3650,2065,4234,2021-07-08
3651,912,8339,2023-06-21
3652,1303,7565,2021-09-06
3653,320,5964,2023-02-04
3654,3347,7322,2021-03-04
3655,263,8848,2022-02-23
3656,115,7417,2023-05-03
3657,2247,6769,2021-11-01
3658,112,2083,2022-04-12
3659,3623,7556,2022-01-24
3660,3329,6527,2021-03-12
3661,958,8159,2023-04-13
3662,2594,7203,2022-05-04
3663,1026,5378,2022-05-05
3664,2464,2652,2021-11-21
3665,2737,9411,2022-10-13
3666,3293,7645,2021-05-24
3667,4999,3127,2023-08-17
3668,4974,1098,2023-01-05
3669,1328,2416,2022-10-09
3670,3869,4645,2020-08-29
3671,3551,584,2020-12-20
3672,2576,4456,2020-12-31
3673,1866,8666,2021-05-02
3674,3591,4023,2023-07-16
3675,3336,9007,2023-05-13
3676,1792,4076,2021-03-04
3677,1663,8988,2023-05-11
3678,3198,2458,2021-04-14
3679,2934,4343,2022-10-15
3680,4105,7102,2021-06-18
3681,4613,6954,2022-10-31
3682,712,1189,2021-09-08
3683,2953,6777,2022-07-04
3684,4074,4602,2023-07-11
3685,425,9367,2022-03-02
3686,1645,8238,2020-11-10
3687,2502,9696,2021-04-26
3688,3363,2586,2023-02-11
3689,1900,6190,2020-06-09
3690,3267,715,2020-09-16
3691,633,2635,2022-10-25
3692,3380,4875,2022-08-09
3693,298,9792,2022-11-06
3694,619,4865,2020-08-14
3695,4642,1569,2020-06-14
3696,385,9986,2021-01-04
3697,3521,6626,2022-05-30
3698,4857,5493,2022-02-23
3699,2784,5295,2021-10-23
3700,318,1095,2020-12-14
3701,3888,8702,2021-12-03
3702,3278,2334,2023-03-03
3703,2443,2760,2020-06-09
3704,2579,3163,2021-02-23
3705,2785,9209,2023-08-13
3706,4149,7699,2021-07-10
3707,463,8376,2021-07-12
3708,1294,1985,2022-09-22
3709,3251,6319,2022-08-28
3710,4666,1936,2020-09-02
3711,3666,1168,2023-05-26
3712,3310,1276,2021-01-28
3713,4053,1727,2021-08-12
3714,2072,215,2021-03-28
3715,2930,749,2020-07-16
3716,3336,4619,2021-05-27
3717,1210,7710,2022-10-10
3718,2108,4217,2022-02-26
3719,4713,5223,2022-09-26
3720,2773,2496,2022-10-31
3721,2918,1197,2022-03-18
3722,1577,4860,2023-03-20
3723,4017,4515,2020-11-10
3724,670,6937,2020-07-01
3725,1286,8528,2022-07-06
3726,4695,5973,2021-06-29
3727,4501,9006,2023-03-18
3728,2813,6084,2023-07-24
3729,4044,5384,2023-07-30
3730,1535,1172,2021-11-16
3731,572,5840,2022-03-24
3732,1341,8873,2021-05-04
3733,1872,1014,2020-12-20
3734,3272,4685,2021-09-17
3735,168,4232,2021-03-02
3736,4941,8310,2022-12-25
3737,2288,5031,2022-01-10
3738,1862,3933,2021-03-25
3739,4860,5264,2022-05-08
3740,3741,8806,2022-10-26
3741,4087,4826,2020-09-19
3742,2417,7940,2022-12-18
3743,1061,4489,2022-08-15
3744,2245,8077,2021-04-04
3745,4178,3658,2022-01-27
3746,842,9422,2020-06-21
3747,3360,7583,2020-10-31
3748,179,727,2023-08-17
3749,3624,9359,2022-01-19
3750,2389,3046,2023-04-07
3751,1353,9685,2023-08-12
3752,2029,1281,2022-07-17
3753,2128,2348,2021-02-04
3754,1055,8437,2021-02-15
3755,3471,6024,2023-04-03
3756,2857,7897,2020-09-12
3757,1475,4856,2023-04-23
3758,4851,1370,2020-06-04
3759,2805,6159,2023-01-18
3760,4619,9587,2023-08-08
3761,726,6125,2023-05-19
3762,2139,3945,2021-11-24
3763,2874,6407,2022-05-19
3764,959,2614,2021-08-31
3765,2350,3551,2021-11-26
3766,2255,1115,2023-01-14
3767,220,8623,2020-07-12
3768,3395,3746,2020-10-24
3769,1961,9881,2022-04-05
3770,5000,4991,2021-10-02
3771,2644,7569,2023-06-11
3772,2208,5543,2020-07-13
3773,3872,3628,2021-02-08
3774,1279,8769,2021-05-01
3775,601,1850,2020-10-25
3776,1495,6646,2022-02-22
3777,1247,1750,2023-04-13
3778,645,5432,2021-11-07
3779,2152,8322,2023-07-09
3780,4139,9762,2021-08-20
3781,3805,7666,2020-09-15
3782,3995,1154,2022-06-28
3783,232,7473,2020-07-22
3784,3040,527,2022-09-02
3785,1067,6505,2021-08-20
3786,1520,7470,2022-09-07
3787,1469,4383,2021-07-20
3788,1065,7202,2022-04-17
3789,3712,2705,2020-06-07
3790,4064,8806,2020-09-16
3791,2092,8245,2020-08-22
3792,3943,8611,2021-10-08
3793,3613,8672,2023-03-19
3794,4053,5587,2021-04-30
3795,1564,9848,2022-11-08
3796,1599,6570,2023-08-03
3797,892,8706,2022-02-06
3798,2966,4740,2021-12-01
3799,882,9804,2023-06-22
3800,1840,8505,2022-06-13
3801,3706,9517,2021-04-11
3802,4320,2912,2022-08-28
3803,1203,492,2020-12-24
3804,3436,5965,2021-01-01
3805,2587,9658,2022-03-05
3806,1360,8091,2022-01-03
3807,3657,9102,2023-03-09
3808,810,6116,2022-04-10
3809,1835,3363,2021-07-25
3810,579,7506,2023-08-20
3811,1866,1367,2021-08-11
3812,2448,8311,2022-04-06
3813,3137,1241,2022-10-15
3814,777,7815,2022-07-18
3815,2956,1028,2021-03-19
3816,923,534,2020-07-12
3817,356,3010,2023-03-19
3818,4329,7149,2022-02-21
3819,4613,6045,2023-05-05
3820,3802,1124,2020-06-11
3821,2876,2176,2021-02-12
3822,2668,3924,2023-04-17
3823,438,7110,2021-07-01
3824,783,245,2022-04-09
3825,1768,8325,2022-07-25
3826,4900,3611,2021-05-16
3827,4558,7862,2023-08-23
3828,1375,8358,2022-01-09
3829,3153,3268,2021-06-02
3830,3238,8647,2023-01-31
3831,2599,3385,2020-11-29
3832,629,5900,2021-05-01
3833,2132,3581,2023-06-09
3834,4031,2395,2020-07-24
3835,3642,5527,2022-12-01
3836,4937,3359,2020-12-16
3837,2544,5111,2021-10-28
3838,4987,4585,2021-01-22
3839,4864,9448,2022-07-10
3840,2214,5370,2023-08-21
3841,3149,3080,2021-11-21
3842,1659,9258,2021-12-22
3843,52,9615,2021-03-16
3844,4040,7519,2020-10-31
3845,2907,7580,2021-09-12
3846,3392,8849,2022-04-10
3847,46,7485,2020-09-29
3848,2626,1999,2023-06-15
3849,1279,5927,2020-11-29
3850,972,700,2021-06-28
3851,735,8904,2022-11-07
3852,3711,2339,2020-07-09
3853,3907,6018,2023-08-30
3854,864,4687,2021-12-21
3855,3058,6987,2022-10-28
3856,633,6887,2022-09-03
3857,3762,6367,2020-06-20
3858,756,5654,2020-09-20
3859,2215,4043,2021-12-10
3860,13,1529,2020-06-03
3861,1519,6625,2022-07-02
3862,2804,7631,2022-07-16
3863,2492,7760,2022-06-29
3864,3435,6668,2022-06-13
3865,3752,3355,2021-03-13
3866,4817,8008,2023-02-08
3867,2465,1569,2020-09-29
3868,2766,244,2022-11-05
3869,4257,5515,2020-07-14
3870,1245,4153,2021-10-13
3871,447,5065,2022-10-21
3872,1523,2121,2022-02-27
3873,3976,583,2022-10-05
3874,801,6347,2022-04-16
3875,1805,7783,2021-08-25
3876,104,5475,2021-07-23
3877,2428,2901,2023-06-18
3878,4886,201,2023-03-03
3879,4327,1351,2022-10-04
3880,1221,9682,2021-07-20
3881,512,9629,2022-07-14
3882,913,5960,2020-09-24
3883,3924,2027,2020-09-12
3884,3538,6722,2021-02-05
3885,3255,1094,2021-08-26
3886,3551,7730,2020-09-27
3887,2717,9640,2020-09-29
3888,2206,2140,2021-01-31
3889,3770,9606,2023-01-18
3890,3630,7257,2021-07-21
3891,852,9939,2023-08-23
3892,2336,6956,2022-11-25
3893,265,9501,2022-08-03
3894,399,9203,2023-01-01
3895,2222,7084,2020-10-20
3896,1219,2650,2023-04-14
3897,1794,501,2023-04-17
3898,4015,9064,2023-04-25
3899,2548,7885,2022-12-14
3900,4614,9033,2023-04-08
3901,4135,2708,2021-11-07
3902,1776,7659,2022-05-15
3903,3304,8900,2022-08-12
3904,4407,7258,2021-05-29
3905,3662,4355,2023-03-26
3906,1536,4039,2020-06-26
3907,293,9536,2022-11-19
3908,531,5515,2021-11-10
3909,3999,5655,2022-05-28
3910,131,2094,2021-07-04
3911,1771,6502,2022-12-14
3912,1241,1639,2020-10-13
3913,2684,6456,2022-12-01
3914,4276,1283,2021-12-20
3915,146,8976,2021-04-23
3916,4381,3190,2022-01-23
3917,3324,5255,2021-01-30
3918,1966,7562,2020-11-11
3919,3442,5542,2020-09-23
3920,4653,4763,2021-05-10
3921,1775,1933,2022-07-06
3922,4670,6889,2021-09-26
3923,3844,9025,2020-11-23
3924,1825,2135,2020-10-07
3925,2987,1940,2023-04-16
3926,611,4153,2022-07-21
3927,4754,583,2020-07-24
3928,2260,7410,2020-09-07
3929,2490,7281,2022-02-16
3930,2306,4488,2020-10-01
3931,2844,9151,2020-10-11
3932,2692,1809,2021-08-31
3933,2089,2751,2023-03-10
3934,4586,9450,2020-12-08
3935,596,2830,2022-11-06
3936,4382,9973,2020-09-20
3937,173,8400,2022-10-21
3938,410,7126,2023-05-07
3939,595,4975,2022-02-22
3940,662,7227,2022-10-22
3941,3185,1773,2020-12-28
3942,3907,7844,2021-04-08
3943,4992,4759,2021-05-01
3944,17,6904,2023-01-17
3945,411,9327,2020-08-01
3946,2805,8701,2022-05-07
3947,4542,2716,2021-12-26
3948,96,4377,2023-02-08
3949,3970,9856,2022-03-23
3950,3967,3094,2022-01-05
3951,56,748,2021-09-16
3952,482,3432,2020-11-19
3953,2995,1256,2023-05-01
3954,3389,1713,2022-12-04
3955,2848,9858,2023-07-19
3956,4988,7330,2021-05-31
3957,1248,5280,2022-02-13
3958,3836,7070,2021-11-23
3959,824,4631,2022-05-11
3960,4146,3671,2021-06-06
3961,2973,1433,2023-08-17
3962,311,1555,2020-06-21
3963,1117,6811,2021-09-19
3964,1739,4498,2021-03-02
3965,1188,7459,2023-02-21
3966,3879,1098,2023-05-25
3967,2682,9657,2022-02-17
3968,1356,7124,2023-04-03
3969,1412,4046,2022-06-09
3970,3038,4524,2021-07-12
3971,2280,4395,2023-06-08
3972,1490,1697,2021-10-07
3973,4282,268,2021-01-27
3974,989,5333,2022-04-26
3975,3910,6842,2021-12-19
3976,817,6272,2020-12-28
3977,1727,9140,2022-06-13
3978,3019,4270,2021-04-18
3979,1678,7909,2022-06-11
3980,115,8461,2021-08-16
3981,4996,8309,2021-10-10
3982,962,7783,2022-03-17
3983,1367,5439,2021-04-03
3984,1806,2611,2021-12-23
3985,1923,4314,2021-03-24
3986,787,3550,2023-08-10
3987,2863,8106,2023-08-24
3988,3543,5539,2022-11-13
3989,1359,9239,2020-06-14
3990,4021,3432,2021-08-31
3991,3063,511,2020-06-26
3992,3444,4443,2022-03-30
3993,2672,8772,2020-08-30
3994,2498,8695,2021-05-16
3995,2398,882,2023-01-31
3996,4433,2808,2023-04-30
3997,3106,3266,2022-06-19
3998,2846,8745,2022-11-20
3999,1473,9646,2021-06-23
4000,3702,581,2022-10-25
4001,1289,6117,2023-04-04
4002,3794,3764,2022-07-20
4003,160,8778,2020-10-02
4004,3009,5968,2023-06-08
4005,1090,2426,2022-10-05
4006,1177,3523,2020-11-17
4007,3349,7739,2022-07-05
4008,165,1240,2020-11-20
4009,3032,3443,2021-03-05
4010,3681,600,2021-08-15
4011,2464,1763,2022-01-06
4012,3636,8011,2022-04-23
4013,3111,9126,2023-04-10
4014,3453,3665,2023-02-24
4015,736,4072,2022-11-18
4016,4835,9831,2023-06-06
4017,3872,329,2023-05-12
4018,255,5652,2021-10-22
4019,4145,3219,2023-06-11
4020,4779,9223,2020-11-02
4021,1441,2658,2021-08-31
4022,3198,5608,2022-12-15
4023,2980,3399,2023-02-22
4024,3187,4620,2022-01-12
4025,2722,2064,2021-04-21
4026,2685,6482,2021-04-13
4027,1385,2709,2020-06-25
4028,4438,3567,2021-12-27
4029,3342,4400,2021-12-03
4030,1078,9835,2023-08-03
4031,3168,2199,2021-08-04
4032,4242,1131,2022-12-04
4033,616,9358,2022-07-11
4034,364,7286,2023-08-12
4035,4855,3516,2021-11-21
4036,2785,1416,2020-08-15
4037,3149,8871,2021-07-14
4038,4250,2689,2021-03-16
4039,579,6444,2021-03-26
4040,4770,8659,2022-07-14
4041,121,5215,2021-06-15
4042,3972,8504,2022-07-05
4043,4059,1933,2020-09-26
4044,2011,7106,2021-06-26
4045,103,6103,2022-07-12
4046,4903,5656,2022-09-29
4047,1444,5376,2020-08-10
4048,4762,6480,2022-02-05
4049,601,2496,2021-08-13
4050,2615,2954,2023-06-26
4051,4332,9150,2023-09-06
4052,14,9185,2023-04-20
4053,4252,6484,2020-08-03
4054,4304,1323,2020-12-05
4055,30,7743,2020-12-21
4056,2313,9962,2021-05-24
4057,1674,6757,2020-07-23
4058,2003,6982,2023-04-14
4059,241,8516,2022-04-15
4060,4575,8483,2022-01-08
4061,2139,4656,2021-08-03
4062,3998,2400,2021-01-18
4063,1626,3047,2022-11-01
4064,4050,8322,2022-10-02
4065,1741,9359,2021-09-02
4066,596,9822,2020-11-03
4067,4132,1098,2022-02-14
4068,1909,8596,2022-01-30
4069,1972,964,2023-01-17
4070,4670,8198,2022-04-06
4071,3079,8598,2021-11-18
4072,1447,2120,2023-07-13
4073,996,9311,2020-08-07
4074,539,8811,2023-01-24
4075,2288,7780,2021-05-07
4076,4902,1699,2021-09-11
4077,859,2215,2021-04-23
4078,3166,6045,2022-11-20
4079,2533,6551,2020-06-16
4080,1780,1138,2021-02-24
4081,1741,1951,2021-02-28
4082,592,8217,2023-05-17
4083,929,7536,2020-07-05
4084,2527,3111,2021-10-14
4085,1152,8292,2022-03-07
4086,4309,9120,2023-07-05
4087,753,1500,2023-05-28
4088,2601,2932,2020-07-20
4089,3396,3782,2020-07-20
4090,2144,2106,2022-07-21
4091,2819,2334,2022-12-16
4092,1372,6692,2020-12-01
4093,4533,9480,2020-12-28
4094,80,9617,2022-05-06
4095,1846,1787,2020-08-27
4096,153,1337,2022-12-29
4097,4932,3163,2022-03-26
4098,528,3894,2022-08-22
4099,1392,2757,2021-07-05
4100,4451,494,2020-11-01
4101,1764,7552,2020-08-05
4102,1447,689,2023-08-03
4103,4588,1690,2022-03-01
4104,41,1424,2021-12-20
4105,3180,6549,2020-11-16
4106,1936,6802,2020-08-13
4107,3813,8315,2021-03-20
4108,4022,2767,2020-08-14
4109,2313,6171,2020-09-08
4110,4681,9234,2020-06-15
4111,3555,3553,2022-05-20
4112,1874,4148,2021-07-29
4113,2969,646,2021-01-16
4114,3296,3271,2022-10-11
4115,1082,5532,2020-10-18
4116,293,5316,2023-08-25
4117,2230,6390,2021-01-31
4118,3976,4201,2020-08-12
4119,2976,1422,2022-04-24
4120,824,3590,2021-08-28
4121,1029,680,2022-08-20
4122,3631,3526,2020-09-21
4123,4805,2654,2022-01-22
4124,1,8027,2022-02-24
4125,765,3501,2022-04-24
4126,4646,7074,2022-09-28
4127,2765,4113,2021-09-28
4128,4616,1017,2021-08-30
4129,3145,3891,2023-04-26
4130,2965,8072,2021-12-22
4131,1644,3825,2020-12-25
4132,4818,5444,2023-03-30
4133,160,391,2020-07-27
4134,4528,5089,2020-12-26
4135,3211,2520,2022-07-13
4136,3999,6107,2020-08-29
4137,758,5280,2022-10-30
4138,4256,4151,2021-02-04
4139,2196,6611,2022-06-13
4140,45,491,2021-09-05
4141,4732,4388,2022-06-29
4142,2956,8570,2022-01-16
4143,3183,4911,2021-04-27
4144,481,1800,2023-03-26
4145,865,9994,2020-07-14
4146,1151,3699,2021-05-13
4147,18,1755,2022-07-09
4148,2852,1922,2023-05-06
4149,4486,314,2022-09-10
4150,130,9929,2021-01-16
4151,3987,5918,2020-08-06
4152,3740,5828,2021-02-01
4153,4739,2846,2022-08-08
4154,3781,7952,2022-05-27
4155,172,4796,2022-08-31
4156,772,6613,2021-04-23
4157,1191,8641,2022-01-03
4158,1608,7266,2022-05-10
4159,3482,9013,2023-07-18
4160,4089,2897,2020-06-21
4161,1165,257,2021-11-09
4162,4553,8165,2020-11-12
4163,245,3925,2022-07-26
4164,2781,3927,2022-01-04
4165,3997,6370,2022-01-26
4166,725,4337,2022-01-18
4167,1169,7884,2021-01-22
4168,4769,7373,2022-01-27
4169,2762,3769,2020-10-10
4170,2430,6152,2023-09-02
4171,3017,6018,2020-07-02
4172,4587,1034,2020-09-10
4173,1190,502,2022-10-22
4174,4774,5935,2022-02-15
4175,3855,3407,2022-03-08
4176,3480,4366,2021-03-04
4177,3679,2477,2021-11-03
4178,1665,6963,2020-12-08
4179,312,606,2023-08-03
4180,4266,2813,2021-11-17
4181,2650,1128,2023-05-05
4182,954,4527,2022-10-30
4183,2435,7440,2020-08-24
4184,1236,3445,2022-10-05
4185,50,7403,2022-01-27
4186,921,8260,2020-09-30
4187,3506,408,2021-05-09
4188,1421,6147,2021-05-14
4189,2750,5492,2021-07-20
4190,658,3283,2021-11-04
4191,765,7574,2022-10-11
4192,1528,3259,2023-06-24
4193,231,9637,2022-05-11
4194,2451,1334,2023-03-05
4195,3031,4556,2020-08-04
4196,789,6563,2021-10-20
4197,3680,792,2022-05-20
4198,4501,4593,2023-07-11
4199,1350,9271,2021-01-19
4200,3651,3279,2021-07-24
4201,1731,6853,2020-12-29
4202,216,9099,2021-05-02
4203,4793,7135,2022-05-26
4204,3556,1987,2021-03-07
4205,499,6471,2022-01-05
4206,3166,4751,2022-09-16
4207,3929,6360,2021-11-14
4208,3798,9293,2022-05-30
4209,3133,2978,2022-04-09
4210,392,9294,2021-11-18
4211,2892,1149,2020-11-07
4212,2505,4260,2023-08-19
4213,4755,9453,2021-04-14
4214,2918,7876,2020-07-02
4215,4753,9685,2021-05-16
4216,4216,7276,2021-02-01
4217,68,2563,2023-05-03
4218,2821,5687,2021-01-06
4219,2056,4106,2023-05-19
4220,1255,5481,2022-04-15
4221,1155,383,2021-10-18
4222,1521,9072,2022-09-17
4223,2764,9447,2021-01-28
4224,4397,2201,2023-07-28
4225,4335,778,2022-05-16
4226,1522,8884,2021-07-26
4227,4954,899,2022-04-25
4228,1596,447,2022-11-04
4229,4006,3793,2020-07-01
4230,4435,3886,2020-09-17
4231,1860,9408,2023-05-16
4232,2372,504,2021-01-01
4233,3529,7978,2023-01-07
4234,3292,9907,2021-03-19
4235,534,9730,2021-02-07
4236,143,5580,2020-06-27
4237,4011,1863,2023-08-30
4238,3754,773,2022-05-26
4239,3974,5004,2022-02-18
4240,2854,4744,2020-07-21
4241,3576,9884,2021-01-25
4242,2535,4250,2023-04-11
4243,3725,7310,2023-01-21
4244,1698,9248,2022-02-16
4245,2013,2107,2022-03-13
4246,3053,6969,2023-03-12
4247,3479,5352,2023-01-02
4248,1340,9427,2022-07-13
4249,1476,6900,2021-09-08
4250,1345,7996,2021-08-22
4251,1372,4533,2021-09-11
4252,4007,902,2021-06-26
4253,646,9554,2020-08-22
4254,2675,6902,2022-09-09
4255,2631,1989,2021-11-26
4256,516,4026,2022-02-22
4257,1567,545,2022-12-06
4258,3254,8692,2021-09-16
4259,1232,9658,2023-04-05
4260,3637,6502,2023-06-26
4261,704,7268,2020-08-08
4262,2902,1621,2023-09-08
4263,847,7913,2020-06-16
4264,1312,4591,2021-06-17
4265,1948,7208,2021-10-06
4266,3617,4301,2021-08-15
4267,3789,4285,2023-05-30
4268,371,1303,2021-08-21
4269,617,8810,2021-11-21
4270,1580,4906,2020-11-01
4271,1544,5843,2023-02-12
4272,978,7367,2023-07-26
4273,1171,6983,2021-02-10
4274,536,1980,2022-01-09
4275,3779,6454,2021-05-16
4276,207,7494,2021-07-25
4277,2092,7757,2023-06-09
4278,3945,3951,2022-05-06
4279,2557,2183,2021-12-27
4280,2652,5917,2022-10-04
4281,2502,7606,2021-07-03
4282,527,1800,2022-08-21
4283,4194,8945,2022-04-01
4284,4854,3085,2022-09-07
4285,3297,3991,2023-01-26
4286,155,426,2023-06-23
4287,4282,4599,2021-09-01
4288,4496,3384,2020-09-01
4289,1021,5085,2023-06-26
4290,2998,7964,2023-04-05
4291,853,6828,2022-07-05
4292,3552,360,2023-04-30
4293,4338,973,2021-11-24
4294,562,8527,2020-08-17
4295,1064,4808,2022-01-04
4296,3295,3224,2023-07-14
4297,4317,2993,2022-11-03
4298,538,7856,2021-07-26
4299,2149,6385,2020-08-09
4300,4466,7695,2021-08-20
4301,3555,3503,2020-11-08
4302,2146,9440,2021-07-05
4303,768,8658,2020-11-22
4304,1557,7596,2021-03-01
4305,1243,9857,2021-07-18
4306,4261,313,2022-02-16
4307,2781,310,2021-09-13
4308,27,8795,2021-09-14
4309,2271,9500,2021-01-16
4310,663,6783,2022-01-08
4311,4015,6957,2021-11-05
4312,4757,3229,2023-02-03
4313,1619,9389,2022-09-12
4314,4547,1768,2021-07-22
4315,1916,7983,2021-02-25
4316,1322,8185,2023-07-19
4317,846,9346,2020-11-01
4318,2981,5858,2021-07-31
4319,4749,3237,2022-06-18
4320,4128,8964,2021-10-24
4321,280,3065,2020-11-28
4322,1640,6713,2023-02-22
4323,520,6886,2020-09-14
4324,1954,4203,2023-03-29
4325,2547,1390,2023-01-26
4326,4269,7655,2022-09-05
4327,110,2731,2023-04-13
4328,4040,5275,2020-06-30
4329,3868,2819,2022-09-26
4330,2056,8895,2023-04-09
4331,582,262,2022-04-25
4332,249,4266,2020-11-28
4333,3420,8076,2023-06-05
4334,611,3044,2023-05-24
4335,4184,4186,2022-11-27
4336,4994,3827,2023-06-12
4337,2695,9495,2021-09-01
4338,475,9312,2021-04-14
4339,1506,7540,2023-04-25
4340,790,4687,2022-10-20
4341,4688,5907,2021-10-25
4342,4863,5388,2021-10-15
4343,3455,9867,2023-04-24
4344,1218,4180,2021-05-24
4345,351,7387,2021-05-09
4346,2462,8583,2022-09-27
4347,813,1600,2022-04-29
4348,3538,2809,2021-09-17
4349,426,6570,2023-03-18
4350,4527,681,2020-10-11
4351,4719,4778,2022-07-30
4352,4025,812,2020-11-21
4353,2269,1469,2021-04-05
4354,4599,214,2021-11-05
4355,2416,7368,2021-01-02
4356,1299,808,2023-07-26
4357,1652,7078,2021-02-18
4358,2335,9186,2022-12-02
4359,2520,8454,2022-04-07
4360,3299,3244,2021-08-13
4361,3676,9121,2023-07-15
4362,3488,1350,2023-02-08
4363,1814,2328,2022-12-13
4364,3762,6872,2020-07-22
4365,3408,3284,2022-04-11
4366,543,4135,2022-09-13
4367,4566,9522,2023-09-06
4368,404,7190,2022-06-07
4369,3888,4980,2020-10-31
4370,3383,9926,2023-06-29
4371,2057,3793,2022-09-29
4372,3316,4192,2021-10-19
4373,3897,6287,2022-10-01
4374,702,8509,2021-12-10
4375,2897,3827,2022-05-03
4376,3948,7620,2023-02-12
4377,4063,8794,2022-06-12
4378,4611,2462,2021-12-19
4379,2779,8475,2021-09-22
4380,3392,1407,2023-06-03
4381,4203,3343,2022-11-18
4382,2390,5312,2023-06-14
4383,4634,2922,2021-06-25
4384,3092,814,2021-12-30
4385,1070,4601,2021-11-29
4386,2658,271,2021-06-09
4387,2879,6588,2023-03-14
4388,510,2746,2021-02-02
4389,3928,8671,2021-05-21
4390,2727,9829,2023-07-13
4391,4478,1373,2022-08-25
4392,889,255,2021-09-23
4393,3590,6934,2021-08-01
4394,1326,9851,2022-01-19
4395,21,3850,2023-04-07
4396,254,5181,2021-08-13
4397,4022,4385,2020-12-02
4398,1285,7360,2023-06-30
4399,79,8596,2022-07-09
4400,2612,5426,2021-02-02
4401,125,8785,2022-09-25
4402,833,9925,2023-01-04
4403,26,8326,2023-03-26
4404,1696,3585,2020-11-11
4405,1925,2295,2022-02-13
4406,265,2927,2023-01-21
4407,3008,9834,2022-01-17
4408,1488,6081,2020-08-27
4409,541,6811,2022-07-05
4410,3673,6171,2022-06-18
4411,2617,7978,2022-02-08
4412,4272,6393,2021-08-09
4413,1217,9297,2020-10-24
4414,89,8316,2020-06-07
4415,2793,6660,2020-09-30
4416,2764,5353,2023-02-06
4417,1722,8774,2022-01-03
4418,949,1032,2023-08-16
4419,3316,308,2020-07-29
4420,3536,6418,2021-01-25
4421,3343,1295,2022-05-04
4422,1587,1499,2022-11-20
4423,3101,6849,2020-07-13
4424,1348,5005,2022-01-19
4425,3069,6370,2023-01-05
4426,4833,1697,2023-04-12
4427,694,5006,2021-08-11
4428,1886,6541,2022-12-12
4429,2689,7706,2022-04-12
4430,2966,4506,2022-08-15
4431,137,6499,2023-07-15
4432,1561,4596,2021-06-05
4433,3424,550,2022-07-04
4434,1593,4057,2023-05-11
4435,4478,2778,2022-02-26
4436,4981,9847,2022-11-09
4437,4821,6757,2022-07-13
4438,412,9157,2021-01-23
4439,4210,7839,2022-03-18
4440,4240,9309,2020-08-14
4441,2363,1969,2022-01-14
4442,161,3361,2022-10-07
4443,1828,5210,2023-05-15
4444,3645,4461,2022-04-15
4445,863,2462,2022-08-09
4446,991,9436,2021-10-07
4447,3688,1126,2021-05-04
4448,1296,3612,2020-07-16
4449,4921,4971,2022-01-24
4450,1765,1349,2021-05-01
4451,695,3432,2021-12-15
4452,2651,5612,2022-11-18
4453,4970,9974,2020-08-02
4454,336,7989,2021-06-15
4455,2807,6771,2022-08-03
4456,4564,8148,2021-02-24
4457,2045,1140,2022-07-22
4458,1719,7066,2022-05-15
4459,3660,8832,2021-07-11
4460,3622,1407,2022-06-29
4461,895,1061,2022-01-05
4462,812,4068,2022-08-27
4463,3979,7661,2023-02-15
4464,3111,8172,2022-06-10
4465,4752,3505,2021-02-19
4466,1087,4645,2022-07-25
4467,3928,3773,2023-01-15
4468,652,9855,2022-10-12
4469,3864,5338,2022-04-04
4470,3700,9745,2021-01-29
4471,1083,693,2022-02-17
4472,2741,4524,2020-07-19
4473,1338,9016,2021-12-21
4474,2443,3532,2023-07-22
4475,4329,2465,2022-07-13
4476,4817,7521,2022-09-05
4477,4682,4768,2021-02-03
4478,1930,6567,2022-08-02
4479,3989,4616,2023-06-24
4480,4268,7186,2023-04-03
4481,4951,9753,2022-08-10
4482,4936,333,2023-04-30
4483,3924,8690,2022-10-17
4484,1901,9454,2020-11-09
4485,2434,2202,2023-06-10
4486,1961,5501,2023-09-10
4487,313,4874,2020-09-17
4488,2306,4968,2021-11-16
4489,3822,4768,2021-06-17
4490,3753,1073,2022-12-15
4491,1129,6135,2022-02-05
4492,2234,5829,2021-04-05
4493,3936,9386,2022-09-22
4494,523,1197,2022-04-16
4495,2069,7737,2021-05-01
4496,4503,7986,2021-12-20
4497,450,7677,2022-03-13
4498,741,4225,2021-02-09
4499,2069,6455,2020-06-15
4500,1960,7553,2023-06-24
4501,1380,9356,2020-08-03
4502,1871,5346,2022-09-26
4503,4287,2086,2020-07-09
4504,4587,6296,2023-06-01
4505,4054,8069,2022-12-28
